area,rooms,floor,total_floors,year_built,district,material,renovation,dist_to_center,price
95.1,2,2,18,2012,Алматы,кирпич,косметический,4.25,156.29
30.3,1,1,7,2006,Нура,панель,евро,15.94,15.0
79.0,2,25,25,1985,Нура,кирпич,дизайнерский,9.13,85.11
32.3,1,11,11,1978,Сарыарка,панель,косметический,17.08,15.0
126.4,4,5,5,1965,Есиль,кирпич,евро,1.0,216.34
105.7,3,6,21,2012,Алматы,кирпич,косметический,3.29,155.44
116.3,5,6,8,2023,Есиль,монолит,дизайнерский,1.24,250.0
125.5,5,3,11,1963,Есиль,кирпич,евро,0.79,204.26
129.8,3,13,19,1968,Алматы,монолит,дизайнерский,1.33,250.0
38.4,1,13,25,1974,Сарыарка,панель,косметический,15.61,16.32
120.6,5,23,24,2012,Алматы,монолит,дизайнерский,2.5,246.49
69.2,1,3,8,1974,Сарыарка,панель,евро,10.6,66.47
60.2,3,6,8,1960,Байконыр,кирпич,без ремонта,8.37,44.75
73.8,2,14,21,1982,Сарыарка,кирпич,косметический,10.94,66.21
68.3,2,9,11,1984,Сарыарка,панель,евро,9.68,68.2
39.8,1,1,6,1986,Нура,монолит,без ремонта,18.0,15.97
39.7,1,8,17,1994,Нура,кирпич,без ремонта,16.17,17.58
41.7,1,9,18,1975,Нура,панель,косметический,17.42,17.11
73.5,1,6,25,1961,Байконыр,панель,евро,10.35,65.25
128.2,5,13,15,1967,Байконыр,монолит,евро,1.29,234.85
98.4,3,18,21,2008,Алматы,монолит,евро,3.16,164.39
65.6,3,2,16,2003,Сарыарка,панель,косметический,8.1,54.8
60.0,1,17,24,1977,Алматы,монолит,евро,10.78,58.96
66.9,3,13,15,2022,Сарыарка,кирпич,косметический,9.98,61.24
36.2,1,6,19,1995,Сарыарка,панель,косметический,20.56,15.0
105.5,4,16,25,2012,Алматы,кирпич,евро,3.19,173.59
34.1,1,15,23,2012,Сарыарка,панель,без ремонта,16.72,15.0
96.5,4,1,13,1979,Байконыр,монолит,дизайнерский,3.31,132.8
101.3,2,13,15,1999,Алматы,кирпич,евро,5.51,157.18
74.1,3,13,17,1999,Байконыр,кирпич,косметический,10.5,68.15
121.1,4,2,7,1990,Есиль,монолит,без ремонта,2.25,220.68
30.2,1,3,9,2001,Нура,панель,косметический,19.28,15.0
129.6,4,15,19,1982,Есиль,кирпич,евро,0.85,228.77
97.6,2,5,6,1966,Байконыр,кирпич,евро,4.63,137.98
93.8,3,2,17,1962,Алматы,кирпич,евро,5.84,128.16
101.7,2,6,15,1989,Байконыр,монолит,дизайнерский,4.61,175.42
124.8,5,10,15,2020,Алматы,монолит,дизайнерский,1.53,250.0
116.4,4,3,22,1974,Алматы,монолит,дизайнерский,1.33,250.0
67.9,1,10,10,1999,Сарыарка,кирпич,евро,9.26,69.12
105.0,3,5,21,1970,Байконыр,кирпич,евро,4.89,147.7
105.1,5,19,21,2001,Байконыр,монолит,евро,3.55,152.33
64.4,1,2,25,1972,Байконыр,кирпич,косметический,8.58,61.4
122.2,3,20,22,1989,Алматы,монолит,евро,1.06,250.0
69.3,1,1,15,2013,Байконыр,панель,евро,9.74,71.95
75.0,1,9,12,1984,Сарыарка,панель,евро,11.78,67.82
33.1,1,8,21,2021,Сарыарка,панель,косметический,21.31,15.49
34.7,2,12,24,1963,Сарыарка,панель,без ремонта,18.97,15.0
115.7,3,2,10,1965,Есиль,кирпич,дизайнерский,1.37,232.98
62.4,3,9,12,1971,Сарыарка,кирпич,евро,8.91,55.47
73.8,3,10,15,1976,Сарыарка,кирпич,косметический,10.7,62.1
32.7,1,3,7,1988,Сарыарка,кирпич,без ремонта,16.36,15.0
73.3,1,6,11,2020,Нура,панель,евро,8.2,89.12
97.1,4,5,8,1975,Байконыр,монолит,евро,4.62,133.74
120.9,3,15,21,1983,Есиль,монолит,евро,1.87,230.28
30.3,1,9,15,1962,Нура,кирпич,косметический,17.41,15.0
67.4,1,2,17,2007,Алматы,кирпич,косметический,10.87,65.36
79.4,4,4,6,1996,Байконыр,монолит,евро,8.95,83.56
100.4,3,6,17,1962,Байконыр,монолит,евро,4.16,133.1
77.9,2,9,20,1990,Байконыр,панель,косметический,9.81,67.55
66.3,2,8,19,1974,Алматы,панель,дизайнерский,9.47,63.52
60.6,3,8,21,1987,Байконыр,кирпич,евро,8.45,60.22
105.3,5,2,7,1978,Байконыр,кирпич,евро,5.79,142.97
66.2,3,6,16,2011,Байконыр,панель,косметический,9.38,64.49
64.1,1,11,15,1963,Сарыарка,кирпич,косметический,9.4,56.85
91.1,4,6,23,1999,Алматы,монолит,косметический,5.8,126.36
91.4,3,15,19,2012,Алматы,кирпич,евро,3.6,149.74
70.9,3,11,25,1960,Сарыарка,кирпич,косметический,10.09,52.9
97.5,3,4,5,2019,Байконыр,монолит,косметический,4.86,140.0
128.7,4,2,14,2010,Есиль,монолит,дизайнерский,1.58,250.0
32.4,1,4,19,1978,Нура,панель,косметический,19.13,15.0
94.5,3,6,6,1991,Алматы,монолит,евро,4.91,148.23
40.0,1,15,18,2004,Нура,кирпич,евро,18.55,18.58
97.5,3,1,9,1994,Алматы,монолит,евро,4.69,157.56
39.4,1,6,6,2009,Нура,панель,косметический,16.04,17.7
91.9,4,16,18,2018,Байконыр,монолит,евро,3.37,148.17
44.0,1,2,13,1983,Нура,панель,косметический,18.13,18.26
78.4,3,4,13,1967,Сарыарка,кирпич,евро,11.89,70.01
118.5,3,2,11,1988,Есиль,кирпич,дизайнерский,2.22,233.78
77.4,3,17,19,1999,Сарыарка,кирпич,евро,9.88,74.63
129.3,4,15,17,2011,Алматы,кирпич,дизайнерский,2.33,250.0
116.5,5,14,19,1978,Алматы,кирпич,евро,1.57,198.92
125.0,3,6,21,2021,Есиль,монолит,евро,2.47,250.0
42.0,1,16,17,1962,Нура,кирпич,косметический,18.8,16.9
101.8,3,6,6,1998,Алматы,монолит,косметический,4.96,152.64
38.5,2,7,8,1988,Нура,панель,без ремонта,16.87,15.44
66.1,3,9,25,2005,Сарыарка,кирпич,евро,11.66,66.1
129.5,5,8,11,1978,Есиль,монолит,дизайнерский,0.83,250.0
103.4,3,9,13,2021,Байконыр,монолит,дизайнерский,5.4,195.15
68.6,1,2,12,1960,Сарыарка,кирпич,евро,9.85,63.9
60.7,2,15,25,2013,Сарыарка,панель,косметический,8.43,51.16
105.8,3,13,22,1992,Байконыр,кирпич,евро,4.04,168.36
103.0,4,9,15,1994,Байконыр,монолит,евро,4.54,149.19
70.9,3,7,19,1980,Сарыарка,кирпич,евро,8.92,61.83
124.8,4,11,16,1985,Алматы,монолит,евро,1.2,233.2
32.1,1,16,18,1988,Сарыарка,панель,косметический,19.29,15.0
38.5,1,16,25,1980,Нура,кирпич,косметический,15.49,16.85
97.9,4,17,19,1960,Байконыр,кирпич,косметический,3.35,112.02
128.5,3,6,7,1986,Алматы,монолит,дизайнерский,1.45,250.0
30.9,1,5,15,1986,Сарыарка,панель,косметический,17.36,15.0
36.5,1,17,22,2007,Нура,кирпич,без ремонта,20.63,15.93
35.9,1,4,5,1991,Сарыарка,панель,евро,16.81,16.41
129.9,5,12,12,1996,Алматы,монолит,дизайнерский,1.75,250.0
36.4,1,4,9,1990,Нура,кирпич,евро,19.24,17.04
61.3,3,4,20,1987,Сарыарка,кирпич,косметический,9.63,51.45
124.6,5,5,7,2007,Байконыр,кирпич,дизайнерский,1.68,250.0
34.2,1,12,18,2004,Сарыарка,панель,без ремонта,17.87,15.0
78.8,3,4,6,2025,Сарыарка,кирпич,евро,9.3,80.83
77.3,4,18,24,1992,Сарыарка,панель,косметический,11.46,65.41
108.7,5,6,11,1961,Алматы,кирпич,евро,5.79,137.94
64.3,3,1,13,1998,Сарыарка,кирпич,евро,10.71,58.3
74.0,3,19,21,1986,Байконыр,кирпич,без ремонта,10.31,63.61
40.3,1,4,12,1966,Сарыарка,панель,без ремонта,17.22,15.34
104.5,3,2,7,2016,Алматы,монолит,евро,3.33,188.41
100.6,4,20,24,2001,Байконыр,монолит,дизайнерский,3.63,171.05
42.6,1,6,7,2001,Нура,панель,без ремонта,21.41,16.93
71.4,1,8,15,2002,Байконыр,панель,косметический,9.96,62.28
126.7,3,5,7,2024,Алматы,монолит,дизайнерский,1.72,250.0
41.5,2,2,19,2005,Сарыарка,кирпич,косметический,17.4,18.59
39.4,2,3,10,2007,Нура,панель,косметический,16.66,16.84
76.0,2,6,24,2009,Сарыарка,кирпич,косметический,9.59,63.46
69.5,1,4,9,2007,Нура,кирпич,евро,10.45,77.17
38.1,1,7,19,2006,Сарыарка,кирпич,без ремонта,21.37,15.36
63.8,3,1,5,1965,Сарыарка,кирпич,евро,8.5,55.93
30.5,2,5,7,1986,Нура,панель,косметический,20.22,15.0
72.8,3,6,10,1978,Сарыарка,панель,косметический,8.65,59.36
94.1,4,9,23,2018,Алматы,монолит,евро,3.9,155.24
61.6,2,23,25,1998,Сарыарка,монолит,косметический,9.21,60.63
40.8,1,7,17,1994,Нура,панель,без ремонта,19.77,16.62
115.5,4,2,12,1994,Алматы,кирпич,дизайнерский,2.31,233.31
38.2,1,10,11,2005,Нура,панель,косметический,15.35,16.54
103.0,4,2,9,2010,Байконыр,монолит,без ремонта,5.48,137.55
71.7,2,1,12,1973,Алматы,панель,косметический,8.68,63.4
101.8,4,8,15,2025,Байконыр,монолит,евро,5.1,171.82
34.1,1,12,19,2010,Сарыарка,панель,без ремонта,15.92,15.05
34.9,2,3,9,1973,Нура,кирпич,косметический,19.47,15.0
64.3,2,5,5,1999,Сарыарка,монолит,евро,10.71,68.7
44.0,1,5,16,1988,Сарыарка,панель,косметический,16.47,17.74
39.4,2,10,10,1984,Нура,кирпич,без ремонта,16.58,15.07
103.7,3,9,13,2017,Алматы,монолит,косметический,3.02,169.29
121.4,3,4,19,1978,Есиль,монолит,дизайнерский,1.2,250.0
37.1,1,10,23,2015,Нура,панель,косметический,20.45,18.55
119.3,5,2,16,2002,Есиль,монолит,евро,2.17,240.27
105.6,5,21,24,2013,Алматы,монолит,без ремонта,3.55,140.37
127.4,4,7,10,2009,Есиль,монолит,дизайнерский,1.7,250.0
108.3,4,9,19,2000,Алматы,монолит,евро,5.25,160.09
109.0,3,17,25,1972,Байконыр,кирпич,косметический,4.21,138.36
73.7,3,6,9,2025,Сарыарка,кирпич,дизайнерский,8.1,71.11
102.6,3,12,20,2002,Байконыр,монолит,дизайнерский,3.08,171.0
125.2,3,6,14,1983,Есиль,монолит,евро,1.58,250.0
39.3,2,9,23,1976,Нура,панель,евро,17.0,16.34
76.6,4,3,11,1967,Байконыр,панель,евро,8.64,62.27
36.2,1,20,25,1980,Сарыарка,панель,косметический,15.5,15.0
124.2,4,10,21,1968,Есиль,монолит,дизайнерский,1.24,250.0
62.2,3,9,19,2018,Сарыарка,кирпич,евро,11.61,64.21
109.3,5,4,5,1988,Байконыр,монолит,евро,5.89,155.98
129.0,3,4,6,2001,Есиль,монолит,дизайнерский,1.25,250.0
116.3,3,18,18,2013,Алматы,монолит,дизайнерский,1.4,250.0
37.1,2,4,15,2023,Сарыарка,кирпич,евро,15.26,19.01
108.2,5,1,11,1989,Алматы,монолит,косметический,3.45,141.97
129.3,5,10,22,1963,Алматы,монолит,евро,2.07,230.92
34.4,1,8,15,2000,Нура,кирпич,косметический,18.1,15.84
90.1,4,12,14,2022,Байконыр,панель,дизайнерский,4.53,142.01
68.0,2,7,11,1983,Нура,кирпич,косметический,11.99,62.12
102.8,4,24,25,1966,Алматы,кирпич,евро,3.74,130.61
74.7,1,2,12,2007,Сарыарка,кирпич,косметический,9.95,70.94
36.6,1,6,10,2000,Сарыарка,панель,косметический,19.32,15.93
40.3,1,16,19,1970,Нура,панель,без ремонта,21.08,15.18
30.6,1,3,5,1960,Нура,панель,косметический,15.78,15.0
41.9,1,5,17,1994,Нура,панель,без ремонта,16.38,17.16
93.6,3,13,16,1969,Байконыр,кирпич,косметический,5.21,117.25
63.3,1,9,10,1972,Байконыр,кирпич,евро,9.98,61.32
34.2,1,6,21,1980,Нура,панель,без ремонта,18.71,15.0
95.9,3,3,5,1990,Байконыр,кирпич,евро,5.33,143.44
96.0,2,21,25,2013,Байконыр,монолит,дизайнерский,4.19,197.9
71.3,2,4,22,1988,Сарыарка,кирпич,евро,11.09,66.22
116.5,5,1,8,2015,Алматы,монолит,косметический,1.56,250.0
73.4,2,12,15,1999,Байконыр,кирпич,косметический,8.14,66.03
120.2,3,7,9,1985,Есиль,монолит,дизайнерский,0.98,250.0
40.2,2,3,17,1993,Нура,панель,без ремонта,17.55,15.0
99.7,3,8,12,1969,Алматы,панель,евро,4.98,133.93
124.5,4,11,15,2024,Алматы,кирпич,дизайнерский,2.07,250.0
120.1,3,25,25,1979,Алматы,монолит,евро,1.89,233.01
67.1,1,14,17,2019,Байконыр,монолит,евро,9.71,82.3
90.2,2,6,23,2002,Алматы,кирпич,евро,5.73,137.99
76.6,4,11,18,1979,Сарыарка,панель,косметический,8.4,55.01
94.7,2,11,14,1992,Есиль,монолит,евро,5.44,156.67
90.6,3,2,5,1967,Алматы,кирпич,евро,4.24,123.31
125.2,5,1,6,2000,Есиль,кирпич,дизайнерский,2.41,235.83
70.2,2,7,16,1964,Байконыр,кирпич,косметический,9.6,58.24
39.6,1,11,15,2002,Сарыарка,кирпич,без ремонта,18.38,17.25
103.0,4,8,15,1973,Алматы,кирпич,косметический,4.32,124.68
39.8,1,14,22,1968,Нура,монолит,евро,21.47,18.07
39.1,2,5,7,1974,Сарыарка,монолит,дизайнерский,18.81,19.47
72.5,3,18,18,1965,Сарыарка,кирпич,косметический,11.94,62.56
107.8,4,13,20,2018,Байконыр,монолит,евро,5.66,187.68
44.4,1,3,18,2021,Сарыарка,кирпич,косметический,17.91,21.5
